Generation,evals,avg,std,min,max,best_one,fitness_best_one
191,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
192,338,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
193,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
194,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
195,340,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
196,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
197,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
198,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
199,304,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
200,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
201,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
202,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
203,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
204,306,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
205,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
206,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
207,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
208,342,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
209,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
210,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
211,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
212,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
213,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
214,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
215,308,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
216,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
217,334,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
218,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
219,334,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
220,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
221,336,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
222,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
223,300,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
224,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
225,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
226,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
227,318,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
228,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
229,308,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
230,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
231,304,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
232,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
233,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
234,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
235,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
236,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
237,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
238,336,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
239,298,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
240,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
241,308,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
242,304,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
243,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
244,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
245,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
246,336,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
247,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
248,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
249,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
250,320,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
251,340,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
252,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
253,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
254,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
255,334,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
256,338,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
257,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
258,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
259,302,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
260,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
261,298,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
262,312,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
263,302,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
264,310,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
265,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
266,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
267,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
268,306,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
269,338,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
270,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
271,326,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
272,302,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
273,328,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
274,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
275,314,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
276,338,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
277,332,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
278,316,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
279,322,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
280,304,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
281,324,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
282,336,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
283,330,[  7.         386.84168687],[0.00000000e+00 1.70530257e-12],[  7.         386.84168687],[  7.         386.84168687],"[1, 2, 4, 3, 5, 7, 6, 9, 11, 10, 20, 22, 21, 15, 13, 12, 14, 16, 23, 25, 24, 17, 18, 19, 8]","(7.0, 386.8416868723137)"
