Generation,evals,avg,std,min,max,best_one,fitness_best_one
98,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
99,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
100,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
101,302,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
102,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
103,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
104,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
105,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
106,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
107,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
108,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
109,302,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
110,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
111,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
112,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
113,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
114,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
115,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
116,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
117,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
118,298,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
119,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
120,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
121,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
122,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
123,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
124,338,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
125,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
126,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
127,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
128,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
129,336,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
130,292,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
131,314,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
132,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
133,346,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
134,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
135,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
136,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
137,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
138,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
139,300,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
140,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
141,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
142,298,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
143,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
144,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
145,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
146,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
147,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
148,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
149,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
150,346,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
151,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
152,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
153,288,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
154,296,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
155,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
156,334,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
157,318,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
158,300,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
159,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
160,340,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
161,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
162,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
163,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
164,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
165,312,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
166,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
167,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
168,346,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
169,330,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
170,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
171,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
172,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
173,304,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
174,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
175,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
176,332,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
177,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
178,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
179,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
180,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
181,342,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
182,324,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
183,320,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
184,336,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
185,322,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
186,328,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
187,306,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
188,316,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
189,326,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
190,310,[  7.         408.91558741],[0.0000000e+00 1.1937118e-12],[  7.         408.91558741],[  7.         408.91558741],"[15, 19, 18, 8, 9, 6, 4, 3, 24, 25, 22, 20, 21, 2, 1, 12, 14, 16, 5, 7, 11, 10, 13, 17, 23]","(7.0, 408.91558740674037)"
