Generation,evals,avg,std,min,max,best_one,fitness_best_one
98,156,[  7.         417.86120762],[0.         0.50468602],[  7.         414.16072104],[  7.         417.99264301],"[12, 14, 16, 8, 9, 11, 20, 21, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 414.16072103616045)"
99,164,[  7.         417.76131918],[0.         0.66079408],[  7.         414.16072104],[  7.         417.99264301],"[12, 14, 16, 8, 9, 11, 20, 21, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 414.16072103616045)"
100,162,[  7.         417.64395996],[0.         0.79348019],[  7.         414.16072104],[  7.         417.99264301],"[12, 14, 16, 8, 9, 11, 20, 21, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 414.16072103616045)"
101,172,[  7.         417.43045726],[0.         0.96836841],[  7.         414.16072104],[  7.         417.97395689],"[12, 14, 16, 8, 9, 11, 20, 21, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 414.16072103616045)"
102,152,[  7.         417.06244146],[0.         1.13849475],[  7.         414.16072104],[  7.         417.97395689],"[12, 14, 16, 8, 9, 11, 20, 21, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 414.16072103616045)"
103,166,[  7.        416.6312771],[0.         1.19662355],[  7.         414.16072104],[  7.         417.97395689],"[12, 14, 16, 8, 9, 11, 20, 21, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 414.16072103616045)"
104,154,[  7.         416.11279994],[0.         1.17435479],[  7.         414.16072104],[  7.         417.47420123],"[12, 14, 16, 8, 9, 11, 20, 21, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 414.16072103616045)"
105,160,[  7.         415.61285049],[0.         1.15125391],[  7.         412.03584445],[  7.         416.91381499],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
106,166,[  7.         415.11003571],[0.         1.12847735],[  7.         412.03584445],[  7.        416.4376311],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
107,170,[  7.         414.49789253],[0.         0.82770064],[  7.         412.03584445],[  7.        416.4376311],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
108,156,[  7.         414.14478446],[0.         0.18332834],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
109,168,[  7.         414.13416008],[0.         0.23607895],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
110,164,[  7.        414.1235357],[0.         0.27862432],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
111,156,[  7.         414.09166255],[0.         0.37679131],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
112,170,[  7.         414.09166255],[0.         0.37679131],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
113,150,[  7.         414.02651463],[0.         0.51475065],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
114,154,[  7.         413.94576291],[0.         0.63679258],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
115,162,[  7.         413.82405993],[0.         0.76710048],[  7.         412.03584445],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 24, 25, 23, 17, 19, 18, 15, 13]","(7.0, 412.0358444512557)"
116,156,[  7.         413.64506023],[0.         0.90279735],[  7.         411.29754723],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 411.2975472253702)"
117,156,[  7.        413.3553206],[0.         1.02436079],[  7.         411.29754723],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 411.2975472253702)"
118,154,[  7.        412.8843524],[0.        1.0355324],[  7.         411.29754723],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 411.2975472253702)"
119,170,[  7.         412.34640944],[0.        0.7278807],[  7.         411.29754723],[  7.         414.16072104],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 411.2975472253702)"
120,152,[  7.         412.01000405],[0.         0.13568409],[  7.         411.29754723],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 411.2975472253702)"
121,168,[  7.        411.9952381],[0.        0.1683172],[  7.         411.29754723],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 411.2975472253702)"
122,172,[  7.         411.97079912],[0.         0.21812934],[  7.         410.38152022],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 410.38152021984956)"
123,176,[  7.         411.93528568],[0.         0.26778205],[  7.         410.38152022],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 410.38152021984956)"
124,156,[  7.         411.84993717],[0.         0.33772601],[  7.         410.38152022],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 410.38152021984956)"
125,160,[  7.         411.74893407],[0.         0.39017772],[  7.         410.38152022],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 3, 5, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 410.38152021984956)"
126,156,[  7.         411.57561615],[0.         0.42806892],[  7.         409.30577768],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
127,154,[  7.         411.36253549],[0.         0.34893565],[  7.         409.30577768],[  7.         412.03584445],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
128,142,[  7.         411.21659628],[0.         0.27984522],[  7.         409.30577768],[  7.         411.29754723],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
129,154,[  7.         411.17649989],[0.         0.32621932],[  7.         409.30577768],[  7.         411.29754723],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
130,156,[  7.         411.11123014],[0.         0.40117973],[  7.         409.30577768],[  7.         411.29754723],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
131,152,[  7.         410.99352004],[0.         0.48127573],[  7.         409.30577768],[  7.         411.29754723],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
132,170,[  7.         410.83973907],[0.         0.53876939],[  7.         409.30577768],[  7.         411.29754723],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
133,156,[  7.         410.63464258],[0.         0.53710087],[  7.         409.30577768],[  7.         411.29754723],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
134,150,[  7.         410.32516342],[0.         0.34723712],[  7.         409.30577768],[  7.         411.29754723],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
135,156,[  7.         410.24296143],[0.         0.35935091],[  7.         409.30577768],[  7.         410.38152022],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 1, 2, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 409.30577767919465)"
136,170,[  7.         410.16850287],[0.         0.43159003],[  7.         408.38975067],[  7.         410.38152022],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
137,154,[  7.         410.06221635],[0.         0.49326093],[  7.         408.38975067],[  7.         410.38152022],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
138,150,[  7.         409.86879388],[0.         0.54174301],[  7.         408.38975067],[  7.         410.38152022],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
139,154,[  7.        409.6495401],[0.         0.51260252],[  7.         408.38975067],[  7.         410.38152022],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
140,144,[  7.         409.37113478],[0.         0.27649228],[  7.         408.38975067],[  7.         410.38152022],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
141,154,[  7.         409.29203727],[0.         0.11134533],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
142,150,[  7.         409.28516707],[0.         0.13584946],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
143,168,[  7.         409.27371673],[0.         0.16834722],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
144,160,[  7.         409.25539619],[0.         0.20883608],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
145,156,[  7.         409.23020545],[0.        0.2520219],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
146,172,[  7.         409.18898424],[0.         0.30552453],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
147,174,[  7.         409.13586836],[0.         0.35559008],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
148,162,[  7.         409.04197559],[0.         0.41440349],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
149,164,[  7.        408.9030524],[0.         0.45311909],[  7.         408.38975067],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 17, 19, 18, 15, 13]","(7.0, 408.38975067367403)"
150,168,[  7.        408.7431918],[0.         0.44629587],[  7.         407.82910433],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
151,164,[  7.        408.5150735],[0.         0.31859382],[  7.         407.82910433],[  7.         409.30577768],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
152,160,[  7.         408.38414421],[0.         0.05578361],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
153,156,[  7.         408.37853775],[0.         0.07849049],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
154,162,[  7.        408.3743329],[0.         0.09168539],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
155,166,[  7.         408.36452159],[0.        0.1162243],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
156,158,[  7.         408.35190705],[0.         0.14065828],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
157,166,[  7.         408.32387473],[0.         0.18053661],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
158,154,[  7.         408.28322787],[0.         0.21994207],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
159,172,[  7.         408.21735192],[0.        0.2587149],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
160,158,[  7.         408.12764851],[0.         0.27973036],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
161,156,[  7.         407.98328208],[0.        0.2503366],[  7.         407.82910433],[  7.         408.38975067],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
162,140,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
163,136,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
164,166,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
165,146,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
166,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
167,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
168,176,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
169,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
170,170,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
171,166,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
172,162,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
173,150,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
174,182,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
175,156,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
176,164,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
177,166,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
178,166,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
179,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
180,156,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
181,168,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
182,154,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
183,154,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
184,158,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
185,180,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
186,178,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
187,164,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
188,154,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
189,160,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
190,174,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
191,158,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
192,162,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
193,168,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
194,156,[  7.         407.82910433],[0.00000000e+00 3.97903932e-13],[  7.         407.82910433],[  7.         407.82910433],"[12, 14, 16, 8, 9, 11, 21, 20, 5, 3, 4, 6, 10, 7, 2, 1, 22, 25, 24, 23, 18, 19, 17, 15, 13]","(7.0, 407.8291043337954)"
