Generation,evals,avg,std,min,max,best_one,fitness_best_one
191,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
192,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
193,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
194,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
195,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
196,242,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
197,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
198,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
199,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
200,200,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
201,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
202,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
203,206,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
204,204,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
205,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
206,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
207,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
208,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
209,188,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
210,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
211,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
212,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
213,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
214,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
215,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
216,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
217,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
218,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
219,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
220,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
221,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
222,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
223,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
224,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
225,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
226,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
227,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
228,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
229,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
230,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
231,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
232,234,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
233,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
234,232,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
235,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
236,236,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
237,236,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
238,238,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
239,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
240,208,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
241,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
242,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
243,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
244,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
245,234,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
246,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
247,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
248,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
249,226,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
250,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
251,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
252,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
253,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
254,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
255,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
256,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
257,236,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
258,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
259,236,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
260,212,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
261,248,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
262,234,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
263,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
264,216,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
265,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
266,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
267,220,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
268,224,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
269,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
270,244,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
271,222,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
272,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
273,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
274,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
275,230,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
276,214,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
277,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
278,210,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
279,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
280,218,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
281,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
282,202,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
283,228,[  7.         402.98180973],[0.00000000e+00 5.68434189e-13],[  7.         402.98180973],[  7.         402.98180973],"[24, 25, 22, 10, 11, 9, 8, 7, 18, 19, 15, 1, 2, 4, 6, 5, 3, 21, 20, 13, 17, 23, 12, 14, 16]","(7.0, 402.9818097312679)"
